DowntimeID,Production_Date,Location,Downtime_Category,ProcessArea,Downtime,Downtime_Duration
3411,2022-02-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,6
3412,2022-02-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
3413,2022-02-22 0:00,Plant A,Unplanned Downtime,Conveyors,West Conveyor,15
3414,2022-02-23 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3415,2022-02-23 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3416,2022-02-23 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3417,2022-02-23 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3418,2022-02-23 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3419,2022-02-23 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
3420,2022-02-23 0:00,Plant A,Planned Downtime,Planned,Startup,8
3421,2022-02-23 0:00,Plant A,Schedule Exception,UnControllables,Un-Controlled Power Failure *1,14
3422,2022-02-23 0:00,Plant A,Schedule Exception,UnControllables,Explosion,80
3423,2022-02-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,132
3424,2022-02-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,3
3425,2022-02-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,13
3426,2022-02-23 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Jam,20
3427,2022-02-23 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,13
3428,2022-02-24 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3429,2022-02-24 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3430,2022-02-24 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3431,2022-02-24 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3432,2022-02-24 0:00,Plant A,Planned Downtime,Planned,Startup,15
3433,2022-02-24 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,218
3434,2022-02-24 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,43
3435,2022-02-24 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,3
3436,2022-02-24 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,16
3437,2022-02-24 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,13
3438,2022-02-25 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3439,2022-02-25 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3440,2022-02-25 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3441,2022-02-25 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3442,2022-02-25 0:00,Plant A,Planned Downtime,Planned,Startup,16
3443,2022-02-25 0:00,Plant A,Unplanned Downtime,Others,Other 1 ,20
3444,2022-02-25 0:00,Plant A,Planned Downtime,Planned,Safety Updates,65
3445,2022-02-25 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,139
3446,2022-02-25 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,9
3447,2022-02-25 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,29
3448,2022-02-26 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3449,2022-02-26 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3450,2022-02-26 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3451,2022-02-26 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3452,2022-02-26 0:00,Plant A,Planned Downtime,Planned,Startup,27
3453,2022-02-26 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,30
3454,2022-02-26 0:00,Plant A,Schedule Exception,UnControllables,Short Staff,30
3455,2022-02-26 0:00,Plant A,Planned Downtime,Planned,Safety Updates,60
3456,2022-02-26 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,23
3457,2022-02-26 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,3
3458,2022-02-26 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,12
3459,2022-02-26 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,13
3460,2022-02-27 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3461,2022-02-27 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3462,2022-02-27 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3463,2022-02-27 0:00,Plant A,Planned Downtime,Planned,Startup,15
3464,2022-02-27 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,5
3465,2022-02-27 0:00,Plant A,Planned Downtime,Planned,Hazard analysis/Safety intiative,90
3466,2022-02-27 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,30
3467,2022-02-27 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,4
3468,2022-02-27 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,34
3469,2022-03-01 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3470,2022-03-01 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3471,2022-03-01 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3472,2022-03-01 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3473,2022-03-01 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,15
3474,2022-03-01 0:00,Plant A,Planned Downtime,Planned,Safety Training,55
3475,2022-03-01 0:00,Plant A,Planned Downtime,Planned,Startup,7
3476,2022-03-01 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Jam,45
3477,2022-03-01 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,10
3478,2022-03-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,73
3479,2022-03-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,32
3480,2022-03-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,18
3481,2022-03-02 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3482,2022-03-02 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3483,2022-03-02 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3484,2022-03-02 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,20
3485,2022-03-02 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3486,2022-03-02 0:00,Plant A,Planned Downtime,Planned,Safety Training,20
3487,2022-03-02 0:00,Plant A,Planned Downtime,Planned,Startup,5
3488,2022-03-02 0:00,Plant A,Planned Downtime,Planned,Delay of planned maintenance,10
3489,2022-03-02 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,7
3490,2022-03-02 0:00,Plant A,Unplanned Downtime,Main Motor Engine,DC Cooldown,177
3491,2022-03-02 0:00,Plant A,Unplanned Downtime,Mills,Shaker Jam,8
3492,2022-03-02 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,12
3493,2022-03-02 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,15
3494,2022-03-02 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,5
3495,2022-03-02 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,7
3496,2022-03-03 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3497,2022-03-03 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3498,2022-03-03 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3499,2022-03-03 0:00,Plant A,Planned Downtime,Planned,Safety Training,120
3500,2022-03-03 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,15
3501,2022-03-03 0:00,Plant A,Planned Downtime,Planned,Safety Updates,165
3502,2022-03-03 0:00,Plant A,Unplanned Downtime,Main Motor Engine,DC Cooldown,240
3503,2022-03-04 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3504,2022-03-04 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3505,2022-03-04 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3506,2022-03-04 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,15
3507,2022-03-04 0:00,Plant A,Planned Downtime,Planned,Safety Updates,525
3508,2022-03-05 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3509,2022-03-05 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3510,2022-03-05 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3511,2022-03-05 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,15
3512,2022-03-05 0:00,Plant A,Planned Downtime,Planned,Safety Updates,525
3513,2022-03-07 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3514,2022-03-07 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,30
3515,2022-03-07 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3516,2022-03-07 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
3517,2022-03-07 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,20
3518,2022-03-07 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3519,2022-03-07 0:00,Plant A,Planned Downtime,Planned,Startup,10
3520,2022-03-07 0:00,Plant A,Unplanned Downtime,Conveyors,Transfer Belt,19
3521,2022-03-07 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,16
3522,2022-03-07 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,6
3523,2022-03-07 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,37
3524,2022-03-07 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,41
3525,2022-03-07 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
3526,2022-03-07 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,7
3527,2022-03-07 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,21
3528,2022-03-08 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3529,2022-03-08 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3530,2022-03-08 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3531,2022-03-08 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3532,2022-03-08 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,15
3533,2022-03-08 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3534,2022-03-08 0:00,Plant A,Planned Downtime,Planned,Startup,4
3535,2022-03-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,8
3536,2022-03-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,7
3537,2022-03-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,30
3538,2022-03-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,16
3539,2022-03-08 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Jam,18
3540,2022-03-08 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Pullcord,4
3541,2022-03-08 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,9
3542,2022-03-09 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3543,2022-03-09 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,30
3544,2022-03-09 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3545,2022-03-09 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3546,2022-03-09 0:00,Plant A,Planned Downtime,Planned,Startup,4
3547,2022-03-09 0:00,Plant A,Unplanned Downtime,Mills,Mill Hydraulics,7
3548,2022-03-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,8
3549,2022-03-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,2
3550,2022-03-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,22
3551,2022-03-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,8
3552,2022-03-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,3
3553,2022-03-09 0:00,Plant A,Unplanned Downtime,Conveyors,East Conveyor,32
3554,2022-03-09 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,59
3555,2022-03-09 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,35
3556,2022-03-10 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3557,2022-03-10 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3558,2022-03-10 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3559,2022-03-10 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
3560,2022-03-10 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,60
3561,2022-03-10 0:00,Plant A,Planned Downtime,Planned,Safety Training,8
3562,2022-03-10 0:00,Plant A,Planned Downtime,Planned,Startup,10
3563,2022-03-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,7
3564,2022-03-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,5
3565,2022-03-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Belt,4
3566,2022-03-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,17
3567,2022-03-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,6
3568,2022-03-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,3
3569,2022-03-14 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3570,2022-03-14 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3571,2022-03-14 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3572,2022-03-14 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3573,2022-03-14 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3574,2022-03-14 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3575,2022-03-14 0:00,Plant A,Planned Downtime,Planned,Startup,7
3576,2022-03-14 0:00,Plant A,Unplanned Downtime,Mills,Mill Hydraulics,15
3577,2022-03-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,3
3578,2022-03-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,16
3579,2022-03-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,38
3580,2022-03-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,11
3581,2022-03-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,6
3582,2022-03-14 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Conveyor,35
3583,2022-03-14 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Pullcord,16
3584,2022-03-15 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3585,2022-03-15 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3586,2022-03-15 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3587,2022-03-15 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,12
3588,2022-03-15 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,25
3589,2022-03-15 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
3590,2022-03-15 0:00,Plant A,Planned Downtime,Planned,Startup,6
3591,2022-03-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,14
3592,2022-03-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,25
3593,2022-03-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,5
3594,2022-03-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,24
3595,2022-03-15 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Conveyor,30
3596,2022-03-15 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Pullcord,10
3597,2022-03-15 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,6
3598,2022-03-15 0:00,Plant A,Unplanned Downtime,Feedroll System,Trommel,5
3599,2022-03-15 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,6
3600,2022-03-16 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3601,2022-03-16 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,30
3602,2022-03-16 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3603,2022-03-16 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,15
3604,2022-03-16 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3605,2022-03-16 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
3606,2022-03-16 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,12
3607,2022-03-16 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,12
3608,2022-03-16 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,12
3609,2022-03-16 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,5
3610,2022-03-16 0:00,Plant A,Unplanned Downtime,Main Motor Engine,Electrical Misc,30
3611,2022-03-17 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3612,2022-03-17 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3613,2022-03-17 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3614,2022-03-17 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,3
3615,2022-03-17 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3616,2022-03-17 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3617,2022-03-17 0:00,Plant A,Planned Downtime,Planned,Startup,3
3618,2022-03-17 0:00,Plant A,Planned Downtime,Planned,Delay of planned maintenance,39
3619,2022-03-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,6
3620,2022-03-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,3
3621,2022-03-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,12
3622,2022-03-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,15
3623,2022-03-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,6
3624,2022-03-17 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Pullcord,75
3625,2022-03-17 0:00,Plant A,Unplanned Downtime,Conveyors,ECS 1 Feeder Belt,38
3626,2022-03-20 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3627,2022-03-20 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3628,2022-03-20 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3629,2022-03-20 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
3630,2022-03-20 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3631,2022-03-20 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3632,2022-03-20 0:00,Plant A,Planned Downtime,Planned,Startup,10
3633,2022-03-20 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,19
3634,2022-03-20 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,45
3635,2022-03-20 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,3
3636,2022-03-20 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
3637,2022-03-20 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Jam,102
3638,2022-03-21 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3639,2022-03-21 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3640,2022-03-21 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3641,2022-03-21 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3642,2022-03-21 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3643,2022-03-21 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
3644,2022-03-21 0:00,Plant A,Planned Downtime,Planned,Startup,7
3645,2022-03-21 0:00,Plant A,Schedule Exception,UnControllables,Fires,4
3646,2022-03-21 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,8
3647,2022-03-21 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,68
3648,2022-03-21 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,11
3649,2022-03-21 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
3650,2022-03-21 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 2 Jam,119
3651,2022-03-21 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 3 Pullcord,2
3652,2022-03-22 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3653,2022-03-22 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3654,2022-03-22 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3655,2022-03-22 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3656,2022-03-22 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,15
3657,2022-03-22 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3658,2022-03-22 0:00,Plant A,Planned Downtime,Planned,Startup,7
3659,2022-03-22 0:00,Plant A,Unplanned Downtime,Feedroll System,Infeed Jam,9
3660,2022-03-22 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Jam,20
3661,2022-03-22 0:00,Plant A,Unplanned Downtime,Mills,Shaker Jam,45
3662,2022-03-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,27
3663,2022-03-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,69
3664,2022-03-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,15
3665,2022-03-22 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Pullcord,13
3666,2022-03-22 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,8
3667,2022-03-23 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3668,2022-03-23 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3669,2022-03-23 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3670,2022-03-23 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
3671,2022-03-23 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
3672,2022-03-23 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3673,2022-03-23 0:00,Plant A,Planned Downtime,Planned,Startup,7
3674,2022-03-23 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Jam,10
3675,2022-03-23 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Belt,140
3676,2022-03-23 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,17
3677,2022-03-23 0:00,Plant A,Unplanned Downtime,Mills,Mill Hydraulics,10
3678,2022-03-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,14
3679,2022-03-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,29
3680,2022-03-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,5
3681,2022-03-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,5
3682,2022-03-23 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,34
3683,2022-03-23 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,20
3684,2022-03-24 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3685,2022-03-24 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3686,2022-03-24 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3687,2022-03-24 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
3688,2022-03-24 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,20
3689,2022-03-24 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
3690,2022-03-24 0:00,Plant A,Planned Downtime,Planned,Startup,10
3691,2022-03-24 0:00,Plant A,Unplanned Downtime,Main Motor Engine,Machine Misc,5
3692,2022-03-24 0:00,Plant A,Unplanned Downtime,Feedroll System,Infeed Jam,126
3693,2022-03-24 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,3
3694,2022-03-24 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,9
3695,2022-03-24 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,33
3696,2022-03-27 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3697,2022-03-27 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
3698,2022-03-27 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
3699,2022-03-27 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
3700,2022-03-27 0:00,Plant A,Unplanned Downtime,Main Motor Engine,Electrical Misc,525
3701,2022-03-28 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
3702,2022-03-28 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,30
